id,session_id,event_type,product_id,order_id,timestamp
"0cc0c36d-a7f1-4c50-9a2a-f9b8e914db95","session-12","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-17T07:53:06.679Z"""
"c454d055-8fdc-4c5b-815f-d3a5ef2e8b55","session-181","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-02T12:11:28.850Z"""
"ec5fc04d-37b1-41c1-90aa-dcf1f66912f8","session-158","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-13T02:39:16.818Z"""
"519241dd-5923-4753-a0af-b55f46fc77ea","session-7","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-29T19:27:16.534Z"""
"952a9036-6db3-4b6f-82f2-a09e41e3bb37","session-288","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-21T13:34:25.101Z"""
"5bdd6ecf-9931-4e9a-9c1a-6791fec04c33","session-40","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-11T06:13:47.088Z"""
"a10d541e-a9ab-49d7-80b6-be342e04cffd","session-151","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-22T04:01:14.001Z"""
"6a16b9ac-26c9-4b20-8117-a766373150d4","session-298","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-09T16:11:13.552Z"""
"cee2f1e4-d12f-4f2b-bcd6-0bf7ba74ce40","session-198","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-24T03:30:04.507Z"""
"0e6eb105-2483-41b2-b2a3-7123825ff683","session-325","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T22:13:49.436Z"""
"65c462fe-0044-47d1-8d1a-e14a63cffc3b","session-194","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T20:35:17.150Z"""
"965ff783-0518-433e-84b1-7070eccc58f8","session-60","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-19T02:26:04.536Z"""
"51a3cea3-85ef-43ff-b9bb-788a19b037a8","session-334","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-22T19:43:43.614Z"""
"7dc185cb-5a3c-4948-9874-410c7183c54f","session-105","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-25T10:45:10.782Z"""
"94744fca-42a1-475c-af3a-2c43ce639142","session-292","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T13:19:22.003Z"""
"6b53b39c-ce39-4a05-b8b6-c134ee1794db","session-1","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-20T17:32:59.881Z"""
"11b456c6-7ce8-496a-afff-45c0f2bb0b5d","session-154","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-28T09:31:27.298Z"""
"b86d6e59-6d00-4564-805a-08d2832cb3f3","session-68","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-05T00:13:07.422Z"""
"9a80ea8a-b2d7-4e62-83f0-bd4712fb91ca","session-186","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-30T02:06:13.901Z"""
"ccdb0b87-241f-4ce2-9bf3-423f9a9944d0","session-114","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-30T15:52:16.974Z"""
"f0f205a3-da0f-4870-8568-fcd2c91d0505","session-286","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-03T18:54:30.277Z"""
"77964371-d7c7-40af-8107-199e8f445d42","session-90","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T21:23:48.740Z"""
"fcb5fb23-a00a-442c-961e-77b0b7d404dc","session-439","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-29T01:02:18.869Z"""
"a42ac778-8b9d-4f09-84a9-d77b0d0d1ce0","session-115","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-09T07:23:51.544Z"""
"c77685e8-4f7e-496e-84cc-73cace5c9d94","session-420","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-29T21:59:51.123Z"""
"f11aa104-9a9c-40e4-ba1c-4d6fe25972a3","session-202","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-20T09:47:39.748Z"""
"ea1e14a8-7e26-4a36-8bfb-0899dc55f77f","session-227","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-29T11:28:02.551Z"""
"89b3aca2-8503-4435-9bfc-2d326218c271","session-219","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-16T17:57:29.249Z"""
"c3a2924c-c2d2-443b-8b5a-09eeb3c632f1","session-216","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-09T07:15:47.615Z"""
"c4ec90f3-9ef8-4fcb-a155-13c6deb73570","session-360","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T06:12:35.856Z"""
"881bf716-f19f-425a-8c9d-a601834f9c42","session-353","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T06:08:34.046Z"""
"d1bd67db-adec-4c63-8b0f-ee46e823ea49","session-103","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-04T06:01:14.108Z"""
"234b21cf-1071-4681-bcee-da7a77e5c38f","session-373","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T13:58:31.297Z"""
"d709b497-9d58-4555-998d-dd971a08c0e2","session-267","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-30T20:13:19.801Z"""
"55a133cb-290a-4415-84ab-80a2025f5588","session-377","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-02T00:54:04.527Z"""
"7b0da4eb-45d7-443a-8a91-027b577f1a2c","session-432","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T12:45:18.299Z"""
"47901917-d3cf-4200-8bc1-9206ffd36411","session-271","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T08:07:27.400Z"""
"46a43071-640a-4706-af06-7461756af055","session-151","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-12T17:51:35.243Z"""
"999c8c61-f453-4532-b42c-780713117a10","session-469","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-22T11:39:11.435Z"""
"b5abbf7c-6bb5-437e-b81a-dd9b33a321d0","session-356","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-04T07:47:06.739Z"""
"fc97b15a-cd7d-4e19-ba92-aae4b533c3d1","session-391","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T01:58:20.680Z"""
"4301849e-2661-4717-aace-c4ecc2ecdf85","session-427","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T05:39:09.231Z"""
"ad669179-b3cf-496d-b226-5a41165b6f64","session-222","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-24T16:51:48.391Z"""
"874300ec-ae8a-4bb6-8a5f-91684224a289","session-343","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-03T14:13:45.902Z"""
"42182004-19c6-4186-afc9-3a0b03e43864","session-404","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T17:40:01.136Z"""
"30f41739-21b2-4402-a1b7-7abb5a6a54bd","session-67","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-22T15:58:25.039Z"""
"dceb76ac-3774-4736-bbeb-534e856dae84","session-438","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-12T12:05:15.104Z"""
"b4817745-968f-4644-a665-1e217fb783f7","session-497","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-21T15:20:14.836Z"""
"f1f7b6fc-529a-47b7-ba94-3af5aa90eb2b","session-90","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-28T21:51:11.906Z"""
"963cffa2-efe3-42c8-a5b4-94d4f613a98c","session-94","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T07:32:53.606Z"""
"c30177bc-2a04-4f3a-9bb0-452c2e633f98","session-428","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T10:10:07.576Z"""
"00f3a7bd-eba0-434d-940b-96df904b052d","session-287","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-02T09:18:23.430Z"""
"ea8bf045-3d33-4feb-8cf4-59b29b5d5a8d","session-98","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-19T06:44:06.897Z"""
"04972a0b-7c6f-4271-9d6f-c821dcbefc43","session-463","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-19T17:27:08.063Z"""
"9655d616-05b8-460a-a67a-1e7fe438fd06","session-468","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-04T16:20:24.056Z"""
"f92571ea-b5dd-477b-bb28-c514742181f5","session-470","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-30T08:27:53.745Z"""
"f674a749-9bb2-4655-bd5e-890d0d0505fc","session-245","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-12T21:01:05.897Z"""
"de584e67-7f0f-4494-b1c7-6998844f0894","session-106","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-22T17:24:08.118Z"""
"b766804d-e63d-4c72-9b8a-39f28f728e6f","session-254","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-02T04:45:49.384Z"""
"6eb09242-ca57-4604-86c2-6437dce82977","session-320","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T06:15:00.064Z"""
"84fa91b4-112e-4d03-9811-36c650da13ca","session-429","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-29T08:02:39.412Z"""
"f876094d-d760-4261-9e5e-de1bf95be33d","session-410","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-25T04:40:08.299Z"""
"dcdf2760-ffcb-41ed-b836-f7a07eec641d","session-180","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-14T20:21:41.918Z"""
"2c60f969-2df9-439f-a680-dc7e812162cc","session-23","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-28T13:05:15.363Z"""
"8d863941-0fb5-4303-b843-29f16bb04cf5","session-106","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T05:13:00.841Z"""
"d26bf695-58f6-4ae3-b33c-939389f0ff6d","session-143","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-07T20:51:31.143Z"""
"8c57849f-902f-4c66-bded-80f63f07d878","session-270","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T18:58:11.088Z"""
"bffb46ea-7d2d-4854-9813-67ee50ea3812","session-422","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T06:00:17.434Z"""
"5b7edd76-ca21-4432-a32a-237d727bd2d5","session-273","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T03:42:55.272Z"""
"4d0a5771-596e-451e-8d5c-0ba461f283a6","session-277","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-12T22:40:32.102Z"""
"f7673f9b-0003-43a0-8f8c-01dd13c38761","session-336","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-13T21:03:59.957Z"""
"1c05c59c-7ac7-4e51-ad2d-44ecfa1877a5","session-102","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-24T05:00:49.926Z"""
"774e894e-7c9a-406b-afee-e9c4c1dd7e5d","session-282","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-17T12:34:05.448Z"""
"42632ea2-4eff-4fce-b0d2-a192efa8c55e","session-400","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T14:33:35.697Z"""
"c685ed35-9cda-4bc2-93dc-ca119875e21d","session-345","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-12T22:34:11.445Z"""
"a33efd2c-af1c-4b15-8a30-96c446253899","session-298","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-28T19:53:30.338Z"""
"0235e45b-93c7-424a-b3d5-371b4380e400","session-391","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T08:50:45.630Z"""
"7d4259ab-2716-440f-aec3-161a3ca5ea3e","session-176","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-26T13:14:13.761Z"""
"a93f28ef-fbc2-4dd5-8773-b4ae662bd8d6","session-217","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T19:20:41.963Z"""
"56ac77c0-541a-41d9-880b-62c758aa872c","session-305","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-17T05:35:01.742Z"""
"11852d43-a0de-4c5b-8891-264e08563d60","session-115","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-04T12:30:40.422Z"""
"6d6eb9a2-991e-4589-9aba-8ff6b1d958e8","session-239","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-26T06:57:09.635Z"""
"461bfae8-5606-4d74-a76b-a43a6074f37a","session-303","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T04:54:24.819Z"""
"4dbd193f-07ba-431c-a33f-e6fc0a52d3cf","session-466","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T04:28:54.333Z"""
"680b3616-9479-4e5c-b9a0-d9931d503640","session-413","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T07:12:12.793Z"""
"21c08403-376b-4ba6-b47d-40536e173ccb","session-337","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-07T15:49:08.183Z"""
"2511b2ee-a275-46d5-ab03-87fc2dfe2ab1","session-101","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-17T11:15:25.690Z"""
"de2078ab-ad3e-4bc4-9cbc-c945a9bbf336","session-53","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-05T21:59:54.645Z"""
"8a154636-2f72-44f7-bf4d-1f03a5f68976","session-249","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-23T03:07:07.029Z"""
"3eebe494-48da-461c-abf1-2feb92661e53","session-379","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-03T03:40:11.529Z"""
"17a1a43b-41a3-45d2-b243-a01b2e3fb223","session-137","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T14:16:01.795Z"""
"1f76f950-526b-4eac-a745-78afa03b3cb1","session-149","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-17T07:16:27.764Z"""
"01f41f08-9ae5-4c30-b513-88752fd77d5d","session-433","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-30T15:18:39.586Z"""
"dfccb9c3-705a-41c8-ac1a-a9cfae7e80e9","session-262","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-21T08:47:19.985Z"""
"7ff82bad-6b04-4ad5-b67e-734473e9096d","session-310","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-12T22:34:02.604Z"""
"d8caa512-877d-4926-9d65-3e74341e396c","session-171","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-23T12:28:41.457Z"""
"1f666e93-443d-484d-b96c-e24d9302d18c","session-262","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T20:42:04.250Z"""
"9a5079ba-d17b-4abf-ad48-e93836b548b3","session-436","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-23T07:44:48.750Z"""
"087df44f-3500-45de-8768-02e0572ca866","session-217","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-21T15:04:12.961Z"""
"c73b6536-7f1a-4e88-81e1-112f692c1e2a","session-267","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T20:44:08.218Z"""
"19b55311-418c-4b38-9274-e20d22527bf8","session-197","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T12:29:46.552Z"""
"2e92b6f3-92ba-44ae-a010-1f00ccdb8f37","session-25","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-06T03:27:55.079Z"""
"1bf7f562-5984-4693-828c-1cb3845b5f4e","session-26","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-28T20:40:49.436Z"""
"fed0c42a-a5c4-4996-a83e-13a1d8d70f2b","session-6","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T20:53:52.898Z"""
"1b650853-d260-440b-9052-4293c8b38e9b","session-395","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T03:17:32.934Z"""
"16cf02c4-df80-4aef-9322-e70a346bb909","session-169","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T01:17:31.280Z"""
"029112bc-852b-4c1d-afcf-3c4db3bfb958","session-347","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-09T04:13:00.840Z"""
"2e5b238e-cd72-4d19-9174-19ad102c3b01","session-442","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-16T04:06:05.861Z"""
"1b78bd54-3876-4131-9cfa-10e45f88757c","session-212","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T19:09:47.549Z"""
"e032d59b-c321-4c76-b4d5-eceaec3a1a61","session-394","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T21:10:50.154Z"""
"f22071cb-5534-4dfa-81cc-9a5698a3d628","session-255","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-09T18:24:37.697Z"""
"2bbb3af6-f423-4e80-b5d5-ff4803f14759","session-225","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T07:33:14.120Z"""
"1756b8e6-0d0a-4faa-827d-27e0afdc312e","session-269","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T00:05:48.483Z"""
"ea9cb50d-496a-4fd2-9fcf-3b779157f61b","session-121","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-25T20:19:47.397Z"""
"a4ec330b-1276-4076-b177-1dc8cad94fc9","session-314","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-12T19:10:53.535Z"""
"f11a65bd-12d6-4cbc-b660-f811069b2d47","session-302","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T03:42:57.755Z"""
"160e06fe-6b23-487b-b4bb-e92a03439c44","session-2","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-03T20:04:50.497Z"""
"1b3cb799-65de-4a61-9b62-5ed6b0a59dd8","session-210","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-29T14:45:22.905Z"""
"5dbb228e-c202-4de5-9bda-a2ca29894fd6","session-101","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T05:55:13.774Z"""
"29ba208f-9a52-4719-b2db-725179e44dba","session-165","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-10T04:06:05.963Z"""
"080fca4a-4f90-47cb-bd49-a91a6c50364c","session-281","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-28T03:55:20.305Z"""
"4112f441-020a-4727-8836-d4b83c76ffb9","session-112","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-23T07:22:21.777Z"""
"5db6aa58-4799-4010-a434-5b44e29df669","session-312","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-20T01:03:04.149Z"""
"944b3685-cbbd-4639-aa20-f0df9efc9172","session-477","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-18T02:41:41.199Z"""
"c58c7347-13c0-46af-976b-f7a83ac8dc53","session-304","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-05T12:32:48.884Z"""
"9ecd098a-36e4-414f-b355-06e247e9ce84","session-325","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-09T15:17:14.414Z"""
"97c1ddfc-6223-4a41-a2f4-0903bb258b50","session-313","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T09:58:06.563Z"""
"5fb6b0fd-d3ef-4300-9792-8c5bbb0fd661","session-219","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-17T09:24:43.409Z"""
"5391270f-1333-48be-a27f-a09f3f7e06ac","session-180","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-26T19:41:34.460Z"""
"58bc43d3-6eb5-4e07-9ecd-f54e19c09907","session-295","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T16:32:25.143Z"""
"04888b1f-3ddb-4779-9b60-2bdaed9815d3","session-272","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-04T02:43:35.682Z"""
"ca4ba276-7656-45ee-93c8-78af028f5211","session-147","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-22T05:25:45.363Z"""
"c43fd5af-a0f6-47e1-b036-70a369c6184d","session-355","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-06T20:29:28.288Z"""
"26de4903-54b3-4fe5-bae3-b2f02781aba5","session-379","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-23T21:07:44.127Z"""
"b5c420df-d44f-4b61-8b83-28fffe052eb7","session-59","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T12:46:28.054Z"""
"d945a4b4-5c3c-4b45-bb27-24ba4b37cc5f","session-78","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-07T01:19:01.603Z"""
"917f8035-53f0-4310-a156-16b5a4f902bf","session-441","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-11T20:20:32.612Z"""
"80bac9c3-41bd-4fd7-af75-9cb45def7cc9","session-366","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-01T06:54:04.945Z"""
"3c0c3c2b-3b0d-44f6-a406-91d49e894d72","session-74","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-24T15:21:03.894Z"""
"218f367d-f1f3-4772-9344-ce5eb10a5feb","session-54","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-13T22:14:48.825Z"""
"778368e0-379c-4b77-9580-5b3b250351f4","session-280","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-15T19:03:43.494Z"""
"b1f15393-5696-42e2-8761-2d8b59fcae5f","session-125","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-18T21:49:48.235Z"""
"94b0bf74-75c0-468b-b023-c64e78a7ff59","session-355","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-20T17:32:32.675Z"""
"1160986b-642a-4692-8b68-6e433430317a","session-257","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T11:10:11.546Z"""
"5f92d72c-6849-4f97-bcc2-af63c9fdc11f","session-303","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T13:18:01.022Z"""
"d1fc0d09-71ab-4acb-9628-377904e99717","session-461","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T14:51:39.834Z"""
"03d41a9e-f2f2-43de-b60b-928392ff8b70","session-161","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-17T02:42:33.819Z"""
"6e16be89-e43f-4b14-ad3f-e6a4f5e290c1","session-335","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-05T15:39:23.674Z"""
"e7ab4ccb-555e-4ed4-a693-5c8d2a49ab71","session-64","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-30T04:16:40.315Z"""
"d940aa03-3575-4031-8c45-9f1bb3db5216","session-477","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-18T02:05:46.626Z"""
"82c0c46c-755f-4d17-8676-c4547aa1ad8b","session-230","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-05T00:34:15.953Z"""
"b6ec3adb-326b-412b-a416-689673fd7c43","session-365","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-02T16:55:39.734Z"""
"d998ccbf-1da5-4c59-9423-3654f756131c","session-285","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-19T12:35:56.649Z"""
"6167f85e-c31c-4727-9250-81cebb020c40","session-9","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-16T21:58:26.642Z"""
"e6739612-b7c2-459d-b6dc-037dfa2b64e1","session-482","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-08T13:56:52.147Z"""
"e614963d-2921-4a38-bd6b-525357b2748e","session-200","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-27T20:06:09.862Z"""
"f200fc11-b5af-4300-a746-ef111c60992f","session-340","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-30T01:50:41.013Z"""
"43695eca-42e6-4be2-a591-7d60a32572ae","session-352","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-20T16:36:55.856Z"""
"8af46d00-a9d0-49d1-82d7-3ef478883a7a","session-354","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-16T11:56:44.801Z"""
"c0756166-e6db-4d83-be90-ee3e2240c6a7","session-158","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-12-02T04:56:47.466Z"""
"1fabfb6a-06c6-4328-babd-97daf490734f","session-43","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-18T07:37:37.109Z"""
"9893c73a-8810-4ccf-801d-29352f887507","session-226","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-09T04:44:46.559Z"""
"758cb426-e39f-417a-b56c-5edc2a2636a1","session-208","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-13T00:15:30.853Z"""
"5e6d3ff7-5d2f-49b5-bc4f-166ccba9c7d3","session-486","add_to_cart","ad931533-71ec-4192-bbfe-2f640401b177",,"""2025-11-11T18:17:53.913Z"""
